,MONTH,DAY,WEEKDAY,HOLIDAY,SEASON_SE_NM,AVRG_TMPRT,DAY_RAINQTY,DAY_MSNF,AVRG_WS,AVRG_HUMIDITY,INDUSTRIAL_CNT,BAR_CNT,SENIOR_CENTER_CNT,RESTAURANT_CNT,BULID_PERMIT_CNT,ACCIDENT_AREA_CNT,ALL_POP,ELDER_POP,GRID_ID
538,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.0,0.0,0.4061667652912327,0.3034023497143586,383524
539,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383527
540,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383528
541,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383529
542,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.1026142010045631,0.0,0.0,0.5358999848006678,0.2754291340461486,383533
543,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.12967147750220637,0.0,0.0,0.42725296639978544,0.14794016228088996,383534
544,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.029478305526057996,0.0045990564720667345,383536
545,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.33940654748691107,0.1656766138977238,383537
546,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384517
547,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.06461103610318708,0.0,0.0,384519
548,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.335443287507184,0.26794631733026403,384520
549,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.0,0.06461103610318708,0.3978635809114313,0.2075334484560417,384521
550,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.12967147750220637,0.0,0.1026142010045631,0.5696499571789347,0.4883048293732852,384522
551,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.18252835943848866,0.2999547935535029,0.06461103610318708,0.0,0.8050009180583763,0.7567496248624302,384523
552,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.1026142010045631,0.0,0.7443443489647975,0.6645890313642644,384524
553,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.1679389753193677,0.0,0.06461103610318708,0.0,0.0,0.0,0.6177272485825118,0.5123287102595456,384525
554,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.06461103610318708,0.0,0.0,384526
555,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.24471148355523584,0.109918667711063,384527
556,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.4982808238730188,0.3700351308296767,384528
557,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.2707603900501237,0.1382588951868107,384529
558,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384530
559,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.3655331706146048,0.11617046228197031,384532
560,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.6229187843682734,0.37717784220935474,384533
561,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.599111308168299,0.3572231940637678,384534
562,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.15071240140382894,0.0,0.0,0.4916804412148419,0.32654239919439193,384536
563,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,384537
564,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.06461103610318708,0.0,0.0,0.0,385518
565,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.06461103610318708,0.18307664559255069,0.11039013124532442,385519
566,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385521
567,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.2941820849575986,0.18827921898483133,385522
568,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.06461103610318708,0.06461103610318708,0.06461103610318708,0.6480643061819217,0.5371786004819922,385523
569,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.1951844500580887,0.15071240140382894,0.31474783788538385,0.06461103610318708,0.12967147750220637,0.7697185852847692,0.6870602122087383,385524
570,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.31474783788538385,0.0,0.12967147750220637,0.23371811937186265,0.1026142010045631,0.06461103610318708,0.6246680758192883,0.5251379687074859,385525
571,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.26115310137394804,0.0,0.0,0.0,0.12967147750220637,0.0,0.0,0.0,385526
572,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385527
573,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.1026142010045631,0.1026142010045631,0.0,0.5141578844615466,0.38653650418648294,385528
574,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.1026142010045631,0.06461103610318708,0.2916148242929149,0.06461103610318708,0.06461103610318708,0.5723972217953855,0.45236626706341876,385529
575,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.06461103610318708,0.43966425425160205,0.18205179725059736,385533
576,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.24840898068252093,0.0,0.06461103610318708,0.4219219432846748,0.16589320467323168,385534
577,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.1970026792190632,0.1275203416019852,386506
578,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386512
579,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386513
580,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386514
581,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.09923139136855004,0.04635738935862549,386519
582,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386522
583,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.06461103610318708,0.43008456261802186,0.310211985209665,386523
584,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.1026142010045631,0.06461103610318708,0.06461103610318708,0.45295107302010185,0.33163598978823794,386524
585,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.33620220886890273,0.0,0.0,0.06461103610318708,0.06461103610318708,0.1679389753193677,0.4574118688331375,0.3528032282255416,386525
586,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.1026142010045631,0.0,0.06461103610318708,0.06461103610318708,0.0,0.0,0.30594006621369335,0.2302739768198625,386526
587,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.06461103610318708,0.23262019776075726,0.07786720427967754,386527
588,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.0,386528
589,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.3791277955810495,0.23090665475521366,386529
590,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.20186094653498585,0.042416654195968,386530
591,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386531
592,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.062315457040591195,0.02138072915830252,386532
593,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.1951844500580887,0.0,0.0,0.0,0.0,386533
594,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.4822003300913971,0.40526294849778816,387508
595,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.43114775511239584,0.3765028054306499,387509
596,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387513
597,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387518
598,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.5101817138778154,0.46697054585921266,387521
599,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387523
600,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,387524
601,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.1951844500580887,0.1026142010045631,0.1026142010045631,0.5180686242519887,0.36486594410148404,387525
602,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.1026142010045631,0.0,0.06461103610318708,0.22511500647704688,0.11143630120753883,387526
603,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.06461103610318708,0.0,0.4711449111163019,0.3672769041290686,387527
604,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.0,387528
605,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.6751083585807711,0.5120880090544541,387529
606,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.708761217866071,0.5500493861848507,387530
607,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.06461103610318708,0.0,0.1026142010045631,0.31808344086186824,0.19813218929587453,387531
608,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.12967147750220637,0.0,0.06461103610318708,0.36092558329265917,0.24325370101958213,387532
609,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.0,0.0,0.0,0.0,388507
610,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.33239914554690253,0.16258717640954512,388510
611,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.5454361118324903,0.4865767091347004,388512
612,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.0,0.0,0.0,0.0,0.0,388513
613,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.0,388518
614,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388519
615,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.2988623065454877,0.22802109515567714,388521
616,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388523
617,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.06461103610318708,0.36313048401258285,0.19987675499256605,388525
618,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.06461103610318708,0.0,0.06461103610318708,0.19821388881736038,0.08823502780055249,388526
619,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.490288147898335,0.3889994509085617,388527
620,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.047929307923148375,0.018694616931860822,388528
621,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.15071240140382894,0.0,0.7511974399197717,0.6047833128822573,388529
622,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.2724083464486426,0.06461103610318708,0.0,0.9524065978951741,0.8193424437212302,388530
623,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.3537672791712801,0.20636194947607261,0.0,0.6654025401018759,0.4952524326878222,388531
624,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.06517659193290805,0.005406114964835612,388532
625,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388533
626,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.1026142010045631,0.1026142010045631,0.06461103610318708,0.577871984104484,0.5614037245916551,389507
627,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.39222565823836303,0.29589295137618166,389508
628,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.06461103610318708,0.3598260521177095,0.2784341432543009,389510
629,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.09828163482214307,0.05249940021197171,389513
630,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.06461103610318708,0.0,0.46109501115872215,0.357347535239972,389523
631,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,389524
632,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389525
633,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.1026142010045631,0.0,0.0,0.1678772755129153,0.07938183418306353,389526
634,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.15071240140382894,0.06461103610318708,0.0,0.0,389527
635,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,389528
636,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.7424580723003561,0.5738969894330715,389529
637,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.06461103610318708,0.1026142010045631,0.4253570930413111,0.24840898068252093,0.0,0.7937122929245266,0.6293002299332361,389530
638,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.1026142010045631,0.1951844500580887,0.0,0.6740874107538207,0.5107190268705998,389531
639,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.06461103610318708,0.06461103610318708,0.3007006905336249,0.19603816260608312,389532
640,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.06461103610318708,0.0,0.20859520735308898,0.17024178038958562,389533
641,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389535
642,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.15071240140382894,0.0,0.1026142010045631,0.42419949021952946,0.3890740988734401,390507
643,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.2945783987374989,0.18766783884164873,390508
644,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.2779831298414898,0.10578495643109587,390511
645,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.06461103610318708,0.33392203427577716,0.34384889294482607,390512
646,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.05226440749831196,0.011311339551683737,390519
647,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390520
648,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.06461103610318708,0.0,0.3771978622775318,0.26644503749094944,390522
649,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.3712881619438206,0.25981086467360776,390523
650,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.17741202874870765,0.07581493832068863,390524
651,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.12967147750220637,0.1026142010045631,0.0,0.0,0.20460833982426718,0.09655540285274912,390525
652,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.3416356170438231,0.22074245981043852,390526
653,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.0,0.0,0.3590799858740025,0.25754527013265865,390527
654,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.526902636905925,0.4185236716237128,390528
655,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.06461103610318708,0.5469129715193494,0.35002731778197727,390529
656,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.1679389753193677,0.0,0.5185667081370166,0.3206476075329851,390530
657,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.06461103610318708,0.12967147750220637,0.0,0.34142239803545177,0.23183164193716452,390531
658,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.1026142010045631,0.3638429462938301,0.2635102713327671,390532
659,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.2906995781845764,0.13890229396537243,390533
660,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.06461103610318708,0.3273588076071956,0.1650747088442285,390534
661,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.0,390535
662,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.0,0.0,390536
663,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.13273830147324064,0.007000120874788518,390537
664,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.06461103610318708,0.0,0.0,0.0,390538
665,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390540
666,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.34279794553219256,0.3873464064674561,391507
667,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.34279794553219256,0.3873464064674561,391508
668,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.3460548517628749,0.3128536880527471,391509
669,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.48313737571281107,0.4792924232555859,391510
670,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.0,0.0,391511
671,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.027095761683037362,0.00691708242817875,391515
672,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.1951844500580887,0.0,0.0,0.0,0.0,391517
673,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.06461103610318708,0.0,0.06461103610318708,0.0,0.0,391518
674,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.26115310137394804,0.0,0.0,0.5547039589290984,0.4182410260435962,391519
675,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.26616581594101657,0.09509481676815333,391520
676,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.06461103610318708,0.0,0.0,0.0,391521
677,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.06461103610318708,0.0,0.19355114228138412,0.016343955453041056,391522
678,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.1679389753193677,0.0,0.0,0.0,0.0,391523
679,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.0,391524
680,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.47925543153188493,0.32869929767317174,391525
681,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.06461103610318708,0.0,0.0,0.0,0.14609554976225642,0.0610240893614275,391526
682,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.1026142010045631,0.06461103610318708,0.06461103610318708,0.0,0.45199642816588614,0.3699689306621294,391527
683,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.1026142010045631,0.06461103610318708,0.12967147750220637,0.5880712350731666,0.4914568736105788,391528
684,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.1026142010045631,0.27027135734815166,0.15762024625458618,391529
685,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391530
686,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391531
687,2,28,6,0.0,4,0.6502393757995117,0.0,0.0,0.0,0.36665218023800417,0.0,0.0,0.0,0.0,0.0,0.0,0.2195828814927109,0.085800746674508,391533
